Discussion Topic,Visits count for the discussion,Username,User's post count,User's message
شمارو به خدا یه راه حل قطعی ازبین بردن شپش بگین.,4035,yasenew,1399,پای شپش رو باید قطع کنی از روی موپاشون جداشدنش سختهسس مایونز من شنیدم میمالن روی موهای سر روی سر یکیشون کامل بمال خوب چندبار اروم شونه کن که مطمئن بشی شپش وتخمش جدا شده یا مطمئن بشی نگهدارنده سس کشته شپش ها روبعد با شامپو چند بار بشور که مو تمیز بشهمن تاحالا استفاده نکردم تو نت سرچ کن بعد روی سر یکیشون اول امتحان بکن اگر خوب بود بقیه شونخدا نکرده سس مایونز ریزش مو نیاره
شمارو به خدا یه راه حل قطعی ازبین بردن شپش بگین.,4035,taboos,8029,اسپنددم کن بریز روسرشون یه ساعت بمونه بعد بشورن
شمارو به خدا یه راه حل قطعی ازبین بردن شپش بگین. ,4035,گلهایزندگیم,1455,گازوییل تنها راه برای از بین بردنش بود برای خودم ودخترام،،،دکتر وسس وشانه مخصوص کوتاهی همه رو انجام دادم از همون اول شوهرم گفت با  گازوییل بشور خودم ترسیدم گفتم نههههه،رفتم دکتر همه کارهای نت رو انجام دادم نشد که نشد فقط با ی بار گازوییل تموم شد حتی تخمشون هم پودر شد😆فقط ایمنی و رعایت کنید ی وقت آبجوش زیاد باز نکنید یا کبریت فندک نزنن خودشونو خدای نکرده بسوزونن
شمارو به خدا یه راه حل قطعی ازبین بردن شپش بگین. ,4035,گلهایزندگیم,1455,حوله رو بالشتی همه لباس ها که این مدت پوشیدن هم بشوره جلو آفتاب پهن کنه
شمارو به خدا یه راه حل قطعی ازبین بردن شپش بگین. ,4035,رمی,2177,اسم خاصی نداره توی دیوار شهرتون بزنید پودر شپش ، اگرهم نبود توی دیوار قم بزنید
شمارو به خدا یه راه حل قطعی ازبین بردن شپش بگین. ,4035,,,بچه ها باورتون نمیشه! برای بچم از «داستان من» با اسم و عکس خودش کتاب سفارش دادم، امروز رسید خیلی جذذذابه، شما هم برید ببینید، خوندن همه کتابها با اسم بچه خودتون مجانیه، کودکتون قهرمان داستان میشه، اینجا میتونید مجانی بخونید و سفارش بدید.
شمارو به خدا یه راه حل قطعی ازبین بردن شپش بگین. ,4035,سنیوریتا,1225,چجوری؟
اسکراب خانگی صورت.,58,miange,2011,دست ساز نه..ولی رینوزیت استفاده میکنم خوبه
اسکراب خانگی صورت.,58,بانو_فیونا,5672,ماست و سدر، سفید اب،
اسکراب خانگی صورت.,58,miange,2011,دست ساز نه..ولی رینوزیت استفاده میکنم خوبه
اسکراب خانگی صورت.,58,بانو_فیونا,5672,ماست و سدر، سفید اب،
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,مامان_شاد_موفق,989,پادکست گوش کنترجیحا مجتبی شکوری😍ورزش کن، تناسب اندامپیاده رویفیلم.، کتابب پوستت برسگل پرورش بده
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,chanyeol,5764,کم کردن مصرف شیرینیجات و بیشتر کردن مصرف سبزیجات و لبنیات و کتاب خوندن
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,مامان_شاد_موفق,989,یه مهارت یاد بگیر... یه هنری ک دوسش داریلبخند بزن خوشبو باش😍
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,,,بچه ها باورتون نمیشه! برای بچم از «داستان من» با اسم و عکس خودش کتاب سفارش دادم، امروز رسید خیلی جذذذابه، شما هم برید ببینید، خوندن همه کتابها با اسم بچه خودتون مجانیه، کودکتون قهرمان داستان میشه، اینجا میتونید مجانی بخونید و سفارش بدید.
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,مامان_شاد_موفق,989,😁😁کنکوری هستی؟
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,184sh,5707,با اجازه اسی بیاین واسه حاجتروایی11660639/میخوام-چهل-نفر-بشیم-از-عاشورا-تا-اربعین-هرروز-زیارت-عاشورا-بخونیم-واسه-براوردگی-حاجتمون-هرکس-هست-بگه
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,ملوسکتونم1,10229,زبانت رو تقویت کن هر روز چند صفحه کتاب علمی بخون
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,chanyeol,5764,خوردن  ۸ لیوان آب و کمتر کردن غذاهایی مثل فست فود
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,دختر_طلا3,4562,سالم خوریشبها زود بخواب صبح ها زود بیدار شوورزش روزانهمطالعه مفید
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,chanyeol,5764,موفق باشی  منم فست فود نمیخورم کلا
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟,388,دختر_طلا3,4562,هر موضوعی که علاقه داری کلا هر کتابی بخونی ضرر نمی کنی روانشناسی، اجتماعی، تاریخی، جغرافیا … حتی رمان وقتی کتاب زیاد می خونی بهتر صحبت می کنی! چون مدل کتابها یاد می گیری حرف برنی! این کمترین فایده کتابه اگر به موضوعی اشراف پیدا بکنی که چه بهتر
میخوام یک سری عادت های خوب رو واسه خودم ایجاد کنم نظرتون؟ ,388,مهاعسل,178,شما تجربه کردین
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,miss2002,1193,من که استفاده میکنم راضیم
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,miss2002,1193,من از اینستا سفارش دادم اف خورده بود کرم شب و صابونش رو اگه اشتباه نکنم 390 گرفتم من جوش و لک جای جوش دارم تو صورتم الان تقریبا یه ماه میشه استفاده کردم و راضیم کمتر شدن لک و جوش هام و برای سیاهی. دور چشم هم خوبه من از هر کرمی و ماسک که بگی استفاده کردم و نتیجه نگرفتم ولی با این کرم تیرگی دور چشمم خیلی کمتر شده
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,,,بچه ها باورتون نمیشه! برای بچم از «داستان من» با اسم و عکس خودش کتاب سفارش دادم، امروز رسید خیلی جذذذابه، شما هم برید ببینید، خوندن همه کتابها با اسم بچه خودتون مجانیه، کودکتون قهرمان داستان میشه، اینجا میتونید مجانی بخونید و سفارش بدید.
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,miss2002,1193,اره خیلی بهتر شدم و پوستمم روشن تر شده ولی خودم جوش هامو دست کاری میکنم که تا الان کامل از بین نرفتن ولی من واقعا از این کرم راضیم مثل کرم های لایه بردار دیگه به پوست هم اسیب نمیزنه
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,sara3256,337,سلام عزیزم شما از کرم ژل رویال استفاده کردین؟میشه از تجربه بعد از قطع مصرف بم بگید آخه خریدم اما میترسم استفاده کنم
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,sara3256,337,سلام عزیزم شما از کرم ژل رویال استفاده کردین آیا بعد از قطع مصرف پوست آسیب نمیبینه
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,sara3256,337,چهارد تومن دادم خریدم حالا که رسید دستم میترسم استفاده کنم بعد که مصرف رو قطع منم پوستم آسیب ببینه
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,پشمهای_فر_خورده_صغرا,2774,سلام عزیزم چیشد استفاده کردی از کرم رویال ؟
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,sara3256,337,اره عزیزم تا حالا که خوب بوده منافذم رو کوچیک کرد و روشن شدم و فهمیدم که لایه بردار نیس
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,پشمهای_فر_خورده_صغرا,2774,چند وقته استفاده میکنی ؟ قطع نکردی مصرف رو ببینم برگشت داشته یانه ؟
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,sara3256,337,دوماهی میشه هنوز قطع نکردم اما میگن باید کم کم قطع کنی
کرم ژل رویال، معجزه لک و جوش ، اطلاعات میخوام,2900,پشمهای_فر_خورده_صغرا,2774,مرسی عزیزم منم تازه گرفتم یه هفته میشه استفاده میکنم هیچ تاثیری ندیدم از جای مطمئن هم خریدم گفتم شاید پولمو هدر دادم 😁
